Step,GAN_A-202102240258 - accuracy
7333,0.78125
7334,0.8125
7335,0.9375
7336,0.90625
7337,0.8125
7338,0.78125
7339,0.96875
7340,0.875
7341,0.875
7342,0.75
7343,0.875
7344,0.78125
7345,0.84375
7346,0.875
7347,0.84375
7348,0.75
7349,0.78125
7350,0.875
7351,0.84375
7352,0.875
7353,0.84375
7354,0.875
7355,0.875
7356,0.75
7357,0.84375
7358,0.8125
7359,0.84375
7360,0.84375
7361,0.78125
7362,0.875
7363,0.75
7364,0.875
7365,0.90625
7366,0.78125
7367,0.78125
7368,0.84375
7369,0.90625
7370,0.65625
7371,0.75
7372,0.78125
7373,0.8125
7374,0.75
7375,0.875
7376,0.90625
7377,0.75
7378,0.84375
7379,0.8125
7380,0.875
7381,0.875
7382,0.8125
7383,0.84375
7384,0.8125
7385,1
7386,0.875
7387,0.875
7388,0.875
7389,0.90625
7390,0.875
7391,0.90625
7392,0.90625
7393,0.84375
7394,0.875
7395,0.75
7396,0.8125
7397,0.8125
7398,0.84375
7399,0.78125
7400,0.875
7401,0.90625
7402,0.84375
7403,0.6875
7404,0.875
7405,0.8125
7406,0.84375
7407,0.8125
7408,0.78125
7409,0.84375
7410,0.90625
7411,0.84375
7412,0.78125
7413,0.65625
7414,0.8125
7415,0.84375
7416,0.875
7417,0.78125
7418,0.71875
7419,0.78125
7420,0.71875
7421,0.75
7422,0.75
7423,0.78125
7424,0.875
7425,0.90625
7426,0.8125
7427,0.90625
7428,0.90625
7429,0.84375
7430,0.78125
7431,0.78125
7432,0.875
7433,1
7434,0.71875
7435,0.71875
7436,0.875
7437,0.84375
7438,0.71875
7439,0.84375
7440,0.71875
7441,0.84375
7442,0.8125
7443,0.875
7444,0.8125
7445,0.84375
7446,0.84375
7447,0.8125
7448,0.875
7449,0.75
7450,0.8125
7451,0.9375
7452,0.84375
7453,0.78125
7454,0.875
7455,0.8125
7456,0.8125
7457,0.84375
7458,0.875
7459,0.875
7460,0.6875
7461,0.90625
7462,0.8125
7463,0.875
7464,0.875
7465,0.75
7466,0.71875
7467,0.71875
7468,0.84375
7469,0.78125
7470,0.78125
7471,0.90625
7472,0.78125
7473,0.8125
7474,0.8125
7475,0.71875
7476,0.875
7477,0.6875
7478,0.84375
7479,0.78125
7480,0.65625
7481,0.6875
7482,0.78125
7483,0.71875
7484,0.6875
7485,0.71875
7486,0.78125
7487,0.59375
7488,0.71875
7489,0.78125
7490,0.71875
7491,0.75
7492,0.84375
7493,0.84375
7494,0.875
7495,0.75
7496,0.71875
7497,0.71875
7498,0.8125
7499,0.6875
7500,0.90625
7501,0.71875
7502,0.6875
7503,0.84375
7504,0.75
7505,0.59375
7506,0.84375
7507,0.84375
7508,0.71875
7509,0.8125
7510,0.84375
7511,0.71875
7512,0.8125
7513,0.8125
7514,0.78125
7515,0.625
7516,0.8125
7517,0.75
7518,0.6875
7519,0.75
7520,0.8125
7521,0.78125
7522,0.84375
7523,0.84375
7524,0.90625
7525,0.75
7526,0.75
7527,0.84375
7528,0.875
7529,0.625
7530,0.8125
7531,0.75
7532,0.75
7533,0.78125
7534,0.71875
7535,0.8125
7536,0.71875
7537,0.84375
7538,0.8125
7539,0.90625
7540,0.875
7541,0.71875
7542,0.78125
7543,0.59375
7544,0.78125
7545,0.8125
7546,0.65625
7547,0.84375
7548,0.8125
7549,0.6875
7550,0.84375
7551,0.8125
7552,0.78125
7553,0.6875
7554,0.75
7555,0.90625
7556,0.6875
7557,0.84375
7558,0.65625
7559,0.71875
7560,0.71875
7561,0.84375
7562,0.65625
7563,0.78125
7564,0.75
7565,0.8125
7566,0.71875
7567,0.65625
7568,0.71875
7569,0.71875
7570,0.84375
7571,0.875
7572,0.6875
7573,0.84375
7574,0.6875
7575,0.8125
7576,0.6875
7577,0.78125
7578,0.8125
7579,0.8125
7580,0.875
7581,0.78125
7582,0.84375
7583,0.75
7584,0.8125
7585,0.6875
7586,0.6875
7587,0.8125
7588,0.71875
7589,0.90625
7590,0.75
7591,0.5625
7592,0.90625
7593,0.78125
7594,0.90625
7595,0.84375
7596,0.78125
7597,0.875
7598,0.84375
7599,0.875
7600,0.71875
7601,0.90625
7602,0.78125
7603,0.6875
7604,0.875
7605,0.9375
7606,0.8125
7607,0.84375
7608,0.875
7609,0.84375
7610,0.75
7611,0.84375
7612,0.65625
7613,0.9375
7614,0.8125
7615,0.875
7616,0.78125
7617,0.75
7618,0.8125
7619,0.75
7620,0.78125
7621,0.78125
7622,0.78125
7623,0.78125
7624,0.8125
7625,0.8125
7626,0.84375
7627,0.9375
7628,0.71875
7629,0.90625
7630,0.84375
7631,0.90625
7632,0.78125
7633,0.78125
7634,0.65625
7635,0.75
7636,0.8125
7637,0.75
7638,0.84375
7639,0.78125
7640,0.8125
7641,0.84375
7642,0.8125
7643,0.8125
7644,0.84375
7645,0.84375
7646,0.78125
7647,0.875
7648,0.84375
7649,0.8125
7650,0.875
7651,0.75
7652,0.90625
7653,0.71875
7654,0.84375
7655,0.71875
7656,0.71875
7657,0.6875
7658,0.78125
7659,0.75
7660,0.71875
7661,0.78125
7662,0.84375
7663,0.75
7664,0.78125
7665,0.71875
7666,0.71875
7667,0.78125
7668,0.78125
7669,0.8125
7670,0.84375
7671,0.8125
7672,0.84375
7673,0.8125
7674,0.875
7675,0.875
7676,0.78125
7677,0.90625
7678,0.71875
7679,0.84375
7680,0.8125
7681,0.875
7682,0.84375
7683,0.75
7684,0.8125
7685,0.6875
7686,0.75
7687,0.8125
7688,0.8125
7689,0.875
7690,0.84375
7691,0.8125
7692,0.78125
7693,0.875
7694,0.84375
7695,0.78125
7696,0.875
7697,0.78125
7698,0.75
7699,0.625
7700,0.8125
7701,0.84375
7702,0.71875
7703,0.90625
7704,0.71875
7705,0.8125
7706,0.90625
7707,0.71875
7708,0.6875
7709,0.78125
7710,0.84375
7711,0.875
7712,0.75
7713,0.8125
7714,0.75
7715,0.90625
7716,0.75
7717,0.875
7718,0.84375
7719,0.875
7720,0.65625
7721,0.59375
7722,0.8125
7723,0.71875
7724,0.75
7725,0.875
7726,0.875
7727,0.84375
7728,0.78125
7729,0.75
7730,0.78125
7731,0.875
7732,0.71875
7733,0.75
7734,0.78125
7735,0.90625
7736,0.65625
7737,0.71875
7738,0.84375
7739,0.78125
7740,0.75
7741,0.78125
7742,0.78125
7743,0.78125
7744,0.65625
7745,0.71875
7746,0.75
7747,0.65625
7748,0.84375
7749,0.65625
7750,0.71875
7751,0.78125
7752,0.78125
7753,0.875
7754,0.84375
7755,0.84375
7756,0.78125
7757,0.90625
7758,0.875
7759,0.9375
7760,0.8125
7761,0.875
7762,0.75
7763,0.90625
7764,0.90625
7765,0.78125
7766,0.96875
7767,0.6875
7768,0.875
7769,0.78125
7770,0.84375
7771,0.875
7772,0.875
7773,0.84375
7774,0.8125
7775,0.84375
7776,0.90625
7777,0.78125
7778,0.84375
7779,0.78125
7780,0.8125
7781,0.8125
7782,0.875
7783,0.75
7784,0.78125
7785,0.78125
7786,0.84375
7787,0.800000012
7788,0.8125
7789,0.75
7790,0.71875
7791,0.8125
7792,0.8125
7793,0.84375
7794,0.8125
7795,0.90625
7796,0.75
7797,0.84375
7798,0.8125
7799,0.84375
7800,0.71875
7801,0.84375
7802,0.90625
7803,0.75
7804,0.71875
7805,0.78125
7806,0.78125
7807,0.71875
7808,0.71875
7809,0.84375
7810,0.8125
7811,0.6875
7812,0.8125
7813,0.625
7814,0.6875
7815,0.875
7816,0.84375
7817,0.78125
7818,0.625
7819,0.71875
7820,0.6875
7821,0.8125
7822,0.875
7823,0.8125
7824,0.71875
7825,0.875
7826,0.65625
7827,0.65625
7828,0.8125
7829,0.78125
7830,0.75
7831,0.78125
7832,0.78125
7833,0.84375
7834,0.84375
7835,0.71875
7836,0.78125
7837,0.875
7838,0.875
7839,0.71875
7840,0.90625
7841,0.8125
7842,0.875
7843,0.90625
7844,0.84375
7845,0.71875
7846,0.78125
7847,0.625
7848,0.8125
7849,0.65625
7850,0.8125
7851,0.75
7852,0.8125
7853,0.84375
7854,0.8125
7855,0.6875
7856,0.84375
7857,0.78125
7858,0.84375
7859,0.90625
7860,0.78125
7861,0.875
7862,0.84375
7863,0.875
7864,0.78125
7865,0.875
7866,0.8125
7867,0.8125
7868,0.84375
7869,0.875
7870,0.875
7871,0.8125
7872,0.84375
7873,0.8125
7874,0.8125
7875,0.90625
7876,0.78125
7877,0.78125
7878,0.75
7879,0.8125
7880,0.90625
7881,0.84375
7882,0.8125
7883,0.8125
7884,0.9375
7885,0.78125
7886,0.78125
7887,0.9375
7888,0.90625
7889,0.84375
7890,0.84375
7891,0.75
7892,0.84375
7893,0.84375
7894,0.625
7895,0.6875
7896,0.71875
7897,0.875
7898,0.875
7899,0.96875
7900,0.8125
7901,0.8125
7902,0.875
7903,0.71875
7904,0.875
7905,0.71875
7906,0.75
7907,0.8125
7908,0.8125
7909,0.9375
7910,0.75
7911,0.8125
7912,0.71875
7913,0.71875
7914,0.75
7915,0.84375
7916,0.78125
7917,0.6875
7918,0.84375
7919,0.875
7920,0.71875
7921,0.71875
7922,0.875
7923,0.8125
7924,0.84375
7925,0.65625
7926,0.84375
7927,0.9375
7928,0.84375
7929,0.78125
7930,0.90625
7931,0.71875
7932,0.78125
7933,0.84375
7934,0.875
7935,0.65625
7936,0.8125
7937,0.65625
7938,0.90625
7939,0.6875
7940,0.875
7941,0.875
7942,0.90625
7943,0.71875
7944,0.84375
7945,0.84375
7946,0.9375
7947,0.90625
7948,0.6875
7949,0.78125
7950,0.8125
7951,0.875
7952,0.75
7953,0.8125
7954,0.8125
7955,0.75
7956,0.875
7957,0.75
7958,0.625
7959,0.78125
7960,0.9375
7961,0.8125
7962,0.8125
7963,0.8125
7964,0.78125
7965,0.8125
7966,0.78125
7967,0.84375
7968,0.875
7969,0.875
7970,0.875
7971,0.875
7972,0.71875
7973,0.84375
7974,0.875
7975,0.84375
7976,0.78125
7977,0.6875
7978,0.75
7979,0.875
7980,0.78125
7981,0.59375
7982,0.6875
7983,0.75
7984,0.875
7985,0.8125
7986,0.8125
7987,0.78125
7988,0.78125
7989,0.84375
7990,0.71875
7991,0.78125
7992,0.5625
7993,0.75
7994,0.75
7995,0.9375
7996,0.71875
7997,0.625
7998,0.6875
7999,0.6875
8000,0.78125
8001,0.75
8002,0.75
8003,0.625
8004,0.75
8005,0.78125
8006,0.65625
8007,0.71875
8008,0.6875
8009,0.78125
8010,0.875
8011,0.6875
8012,0.78125
8013,0.71875
8014,0.875
8015,0.875
8016,0.8125
8017,0.8125
8018,0.75
8019,0.9375
8020,0.84375
8021,0.90625
8022,0.75
8023,0.78125
8024,0.6875
8025,0.75
8026,0.84375
8027,0.90625
8028,0.9375
8029,0.6875
8030,0.8125
8031,0.84375
8032,0.84375
8033,0.875
8034,0.75
8035,0.84375
8036,0.78125
8037,0.84375
8038,0.71875
8039,0.75
8040,0.84375
8041,0.8125
8042,0.8125
8043,0.90625
8044,0.96875
8045,0.78125
8046,0.75
8047,0.9375
8048,0.8125
8049,0.8125
8050,0.90625
8051,0.875
8052,0.84375
8053,0.75
8054,0.78125
8055,0.78125
8056,0.90625
8057,0.71875
8058,0.84375
8059,0.875
8060,0.9375
8061,0.8125
8062,0.8125
8063,0.96875
8064,0.875
8065,0.78125
8066,0.75
8067,0.75
8068,0.96875
8069,0.875
8070,0.75
8071,0.90625
8072,0.78125
8073,0.8125
8074,0.75
8075,0.71875
8076,0.84375
8077,0.75
8078,0.75
8079,0.78125
8080,0.84375
8081,0.75
8082,0.65625
8083,0.9375
8084,0.9375
8085,0.8125
8086,0.75
8087,0.8125
8088,0.875
8089,0.875
8090,0.84375
8091,0.78125
8092,0.84375
8093,0.71875
8094,0.9375
8095,0.8125
8096,0.71875
8097,0.6875
8098,0.84375
8099,0.75
8100,0.875
8101,0.9375
8102,0.875
8103,0.78125
8104,0.84375
8105,0.8125
8106,0.8125
8107,0.84375
8108,0.90625
8109,0.75
8110,0.84375
8111,0.8125
8112,0.84375
8113,0.8125
8114,0.6875
8115,0.875
8116,0.84375
8117,0.84375
8118,0.75
8119,0.75
8120,0.84375
8121,0.8125
8122,0.8125
8123,0.84375
8124,0.875
8125,0.71875
8126,0.65625
8127,0.9375
8128,0.90625
8129,0.96875
8130,0.71875
8131,0.8125
8132,0.90625
8133,0.75
8134,0.90625
8135,0.875
8136,0.875
8137,0.75
8138,0.875
8139,0.84375
8140,0.78125
8141,0.800000012
8142,0.8125
8143,0.71875
8144,0.90625
8145,0.90625
8146,0.75
8147,0.90625
8148,0.84375
8149,0.90625
8150,0.8125
8151,0.78125
8152,0.8125
8153,0.78125
8154,0.8125
8155,0.84375
8156,0.8125
8157,0.75
8158,0.84375
8159,0.6875
8160,0.84375
8161,0.875
8162,0.8125
8163,0.875
8164,0.90625
8165,0.84375
8166,0.84375
8167,0.78125
8168,0.8125
8169,0.8125
8170,0.71875
8171,0.78125
8172,0.8125
8173,0.75
8174,0.6875
8175,0.875
8176,0.78125
8177,0.78125
8178,0.78125
8179,0.84375
8180,0.75
8181,0.875
8182,0.71875
8183,0.75
8184,0.71875
8185,0.75
8186,0.90625
8187,0.8125
8188,0.78125
8189,0.6875
8190,0.71875
8191,0.8125
8192,0.875
8193,0.8125
8194,0.84375
8195,0.9375
8196,0.84375
8197,0.90625
8198,0.84375
8199,0.8125
8200,0.8125
8201,0.90625
8202,0.90625
8203,0.75
8204,0.84375
8205,0.875
8206,0.84375
8207,0.75
8208,0.84375
8209,0.875
8210,0.78125
8211,0.9375
8212,0.84375
8213,0.8125
8214,0.875
8215,0.78125
8216,0.875
8217,0.875
8218,0.9375
8219,0.71875
8220,0.75
8221,0.84375
8222,0.9375
8223,0.90625
8224,0.65625
8225,0.875
8226,0.875
8227,0.8125
8228,0.8125
8229,0.84375
8230,0.75
8231,0.75
8232,0.875
8233,0.78125
8234,0.84375
8235,0.8125
8236,0.71875
8237,0.75
8238,0.8125
8239,0.84375
8240,0.9375
8241,0.71875
8242,0.875
8243,0.84375
8244,0.875
8245,0.84375
8246,0.78125
8247,0.75
8248,0.75
8249,0.84375
8250,0.875
8251,0.71875
8252,0.875
8253,0.78125
8254,0.78125
8255,0.90625
8256,0.8125
8257,0.8125
8258,0.90625
8259,0.90625
8260,0.65625
8261,0.75
8262,0.84375
8263,0.875
8264,0.78125
8265,0.8125
8266,0.875
8267,0.84375
8268,0.75
8269,0.78125
8270,0.90625
8271,0.8125
8272,0.875
8273,0.96875
8274,0.75
8275,0.78125
8276,0.6875
8277,0.84375
8278,0.84375
8279,0.8125
8280,0.59375
8281,0.8125
8282,0.78125
8283,0.8125
8284,0.96875
8285,0.9375
8286,0.84375
8287,0.75
8288,0.875
8289,0.78125
8290,0.90625
8291,0.78125
8292,0.875
8293,0.9375
8294,0.875
8295,0.84375
8296,0.84375
8297,0.84375
8298,0.75
8299,0.8125
8300,0.875
8301,0.84375
8302,0.78125
8303,0.78125
8304,0.8125
8305,0.875
8306,0.84375
8307,0.75
8308,0.75
8309,0.84375
8310,0.78125
8311,0.875
8312,0.8125
8313,0.84375
8314,0.875
8315,0.875
8316,0.75
8317,0.78125
8318,0.84375
8319,0.90625
8320,0.875
8321,0.875
8322,0.875
8323,0.78125
8324,0.875
8325,0.625
8326,0.8125
8327,0.65625
8328,0.78125
8329,0.875
8330,0.875
8331,0.8125
8332,0.8125
8333,0.78125
8334,0.84375
8335,0.75
8336,1
8337,0.84375
8338,0.8125
8339,0.75
8340,0.84375
8341,0.8125
8342,0.84375
8343,0.8125
8344,0.71875
8345,0.625
8346,0.84375
8347,0.8125
8348,0.90625
8349,0.8125
8350,0.84375
8351,0.71875
8352,0.875
8353,0.78125
8354,0.84375
8355,0.8125
8356,0.875
8357,0.90625
8358,0.75
8359,0.8125
8360,0.78125
8361,0.78125
8362,0.75
8363,0.84375
8364,0.875
8365,0.8125
8366,0.65625
8367,0.90625
8368,0.75
8369,0.8125
8370,0.78125
8371,0.71875
8372,0.78125
8373,0.875
8374,0.78125
8375,0.6875
8376,0.90625
8377,0.875
8378,0.9375
8379,0.8125
8380,0.71875
8381,0.90625
8382,0.84375
8383,0.84375
8384,0.78125
8385,0.84375
8386,1
8387,0.84375
8388,0.84375
8389,0.84375
8390,0.78125
8391,0.6875
8392,0.8125
8393,0.78125
8394,0.8125
8395,0.875
8396,0.78125
8397,0.875
8398,0.875
8399,0.65625
8400,0.90625
8401,0.8125
8402,0.78125
8403,0.8125
8404,0.71875
8405,0.84375
8406,0.875
8407,0.90625
8408,0.78125
8409,0.78125
8410,0.65625
8411,0.8125
8412,0.84375
8413,0.8125
8414,0.8125
8415,0.71875
8416,0.78125
8417,0.71875
8418,0.8125
8419,0.875
8420,0.8125
8421,0.75
8422,0.6875
8423,0.8125
8424,0.75
8425,0.78125
8426,0.90625
8427,0.78125
8428,0.8125
8429,0.78125
8430,0.5625
8431,0.78125
8432,0.78125
8433,0.84375
8434,0.78125
8435,0.75
8436,0.75
8437,0.875
8438,0.9375
8439,0.90625
8440,0.78125
8441,0.75
8442,0.78125
8443,0.875
8444,0.875
8445,0.875
8446,0.90625
8447,0.75
8448,0.8125
8449,0.75
8450,0.84375
8451,0.84375
8452,0.8125
8453,0.875
8454,0.78125
8455,0.8125
8456,0.84375
8457,0.78125
8458,0.78125
8459,0.84375
8460,0.6875
8461,0.84375
8462,0.84375
8463,0.78125
8464,0.71875
8465,0.8125
8466,0.875
8467,0.75
8468,0.8125
8469,0.84375
8470,0.875
8471,0.84375
8472,0.875
8473,0.8125
8474,0.78125
8475,0.8125
8476,0.65625
8477,0.875
8478,0.84375
8479,0.8125
8480,0.6875
8481,0.65625
8482,0.75
8483,0.65625
8484,0.8125
8485,0.84375
8486,0.84375
8487,0.96875
8488,0.8125
8489,0.78125
8490,0.78125
8491,0.875
8492,0.65625
8493,0.90625
8494,0.75
8495,0.800000012
8496,0.90625
8497,0.90625
8498,0.9375
8499,0.8125
8500,0.75
8501,0.8125
8502,0.90625
8503,0.75
8504,0.75
8505,0.78125
8506,0.90625
8507,0.875
8508,0.78125
8509,0.875
8510,0.78125
8511,0.625
8512,0.84375
8513,0.84375
8514,0.875
8515,0.8125
8516,0.84375
8517,0.9375
8518,0.875
8519,0.84375
8520,0.78125
8521,0.9375
8522,0.65625
8523,0.65625
8524,0.78125
8525,0.90625
8526,0.8125
8527,0.875
8528,0.8125
8529,0.78125
8530,0.84375
8531,0.84375
8532,0.875
8533,0.90625
8534,0.84375
8535,0.8125
8536,0.75
8537,0.75
8538,0.78125
8539,0.75
8540,0.9375
8541,0.75
8542,0.75
8543,0.71875
8544,0.65625
8545,0.8125
8546,0.8125
8547,0.84375
8548,0.75
8549,0.8125
8550,0.8125
8551,0.875
8552,0.90625
8553,0.90625
8554,0.84375
8555,0.8125
8556,0.875
8557,0.875
8558,0.71875
8559,0.84375
8560,0.75
8561,0.75
8562,0.8125
8563,0.75
8564,0.9375
8565,0.84375
8566,0.6875
8567,0.84375
8568,0.875
8569,0.78125
8570,0.90625
8571,0.78125
8572,0.875
8573,0.875
8574,0.90625
8575,0.71875
8576,0.84375
8577,0.8125
8578,0.8125
8579,0.9375
8580,0.78125
8581,0.90625
8582,0.9375
8583,0.8125
8584,0.78125
8585,0.90625
8586,0.84375
8587,0.84375
8588,0.78125
8589,0.875
8590,0.875
8591,0.8125
8592,0.75
8593,0.8125
8594,0.75
8595,0.875
8596,0.875
8597,0.78125
8598,0.71875
8599,0.84375
8600,0.8125
8601,0.875
8602,0.875
8603,0.8125
8604,0.875
8605,0.71875
8606,0.75
8607,0.78125
8608,0.8125
8609,0.75
8610,0.9375
8611,0.6875
8612,0.6875
8613,0.8125
8614,0.8125
8615,0.75
8616,0.8125
8617,0.78125
8618,0.59375
8619,0.65625
8620,0.6875
8621,0.65625
8622,0.59375
8623,0.84375
8624,0.5625
8625,0.875
8626,0.8125
8627,0.65625
8628,0.84375
8629,0.71875
8630,0.71875
8631,0.84375
8632,0.625
8633,0.71875
8634,0.875
8635,0.90625
8636,0.90625
8637,0.71875
8638,0.78125
8639,0.78125
8640,0.84375
8641,0.78125
8642,0.875
8643,0.6875
8644,0.875
8645,0.6875
8646,0.75
8647,0.8125
8648,0.71875
8649,0.84375
8650,0.6875
8651,0.71875
8652,0.8125
8653,0.78125
8654,0.75
8655,0.90625
8656,0.84375
8657,0.84375
8658,0.84375
8659,0.65625
8660,0.8125
8661,0.71875
8662,0.78125
8663,0.8125
8664,0.875
8665,0.90625
8666,0.75
8667,0.875
8668,0.84375
8669,0.84375
8670,0.84375
8671,0.8125
8672,0.9375
8673,0.8125
8674,0.875
8675,0.71875
8676,0.9375
8677,0.75
8678,0.84375
8679,0.875
8680,0.84375
8681,0.8125
8682,0.78125
8683,0.75
8684,0.5625
8685,0.6875
8686,0.6875
8687,0.78125
8688,0.65625
8689,0.90625
8690,0.84375
8691,0.90625
8692,0.75
8693,0.8125
8694,0.8125
8695,0.9375
8696,0.875
8697,0.75
8698,0.8125
8699,0.875
8700,0.8125
8701,0.90625
8702,0.75
8703,0.84375
8704,0.875
8705,0.75
8706,0.875
8707,0.78125
8708,0.78125
8709,0.75
8710,0.78125
8711,0.75
8712,0.78125
8713,0.96875
8714,0.90625
8715,0.8125
8716,0.90625
8717,0.8125
8718,0.84375
8719,0.84375
8720,0.8125
8721,0.84375
8722,0.9375
8723,0.75
8724,0.875
8725,0.84375
8726,0.78125
8727,0.78125
8728,0.8125
8729,0.65625
8730,0.625
8731,0.6875
8732,0.6875
8733,0.75
8734,0.75
8735,0.8125
8736,0.875
8737,0.78125
8738,0.84375
8739,0.875
8740,0.90625
8741,0.875
8742,0.8125
8743,0.78125
8744,0.9375
8745,0.78125
8746,0.65625
8747,0.78125
8748,0.84375
8749,0.90625
8750,0.84375
8751,0.8125
8752,0.71875
8753,0.90625
8754,0.875
8755,0.8125
8756,0.65625
8757,0.8125
8758,0.8125
8759,0.75
8760,0.78125
8761,0.71875
8762,0.84375
8763,0.71875
8764,0.75
8765,0.75
8766,0.84375
8767,0.84375
8768,0.84375
8769,0.59375
8770,0.90625
8771,0.8125
8772,0.9375
8773,0.6875
8774,0.90625
8775,0.71875
8776,0.78125
8777,0.59375
8778,0.6875
8779,0.75
8780,0.6875
8781,0.71875
8782,0.875
8783,0.75
8784,0.6875
8785,0.625
8786,0.875
8787,0.875
8788,0.75
8789,0.78125
8790,0.78125
8791,0.75
8792,0.71875
8793,0.8125
8794,0.8125
8795,0.8125
8796,0.78125
8797,0.96875
8798,0.84375
8799,0.84375
8800,0.75
8801,0.8125
8802,0.78125
8803,0.8125
8804,0.84375
8805,0.8125
8806,0.84375
8807,0.8125
8808,0.84375
8809,0.78125
8810,0.6875
8811,0.90625
8812,0.84375
8813,0.84375
8814,0.875
8815,0.84375
8816,0.71875
8817,0.71875
8818,0.78125
8819,1
8820,0.78125
8821,0.9375
8822,0.8125
8823,0.75
8824,0.78125
8825,0.875
8826,0.78125
8827,0.90625
8828,0.78125
8829,0.75
8830,0.6875
8831,0.8125
8832,0.9375
8833,0.75
8834,0.65625
8835,0.84375
8836,0.75
8837,0.8125
8838,0.6875
8839,0.65625
8840,0.75
8841,0.8125
8842,0.8125
8843,0.6875
8844,0.90625
8845,0.8125
8846,0.78125
8847,0.75
8848,0.90625
8849,1
8850,0.84375
8851,0.8125
8852,0.71875
8853,0.875
8854,0.9375
8855,0.8125
8856,0.84375
8857,0.84375
8858,0.75
8859,0.78125
8860,0.84375
8861,0.8125
8862,0.8125
8863,0.75
8864,0.78125
8865,0.9375
8866,0.625
8867,0.75
8868,0.75
8869,0.90625
8870,0.75
8871,0.84375
8872,0.65625
8873,0.8125
8874,0.84375
8875,0.71875
8876,0.875
8877,0.84375
8878,0.8125
8879,0.84375
8880,0.75
8881,0.71875
8882,0.625
8883,0.75
8884,0.78125
8885,0.84375
8886,0.6875
8887,0.875
8888,0.84375
8889,0.8125
8890,0.8125
8891,0.65625
8892,0.59375
8893,0.78125
8894,0.75
8895,0.8125
8896,0.84375
8897,0.65625
8898,0.71875
8899,0.8125
8900,0.84375
8901,0.6875
8902,0.75
8903,0.875
8904,0.9375
8905,0.6875
8906,0.78125
8907,0.8125
8908,0.8125
8909,0.78125
8910,0.78125
8911,0.71875
8912,0.78125
8913,0.78125
8914,0.9375
8915,0.90625
8916,0.71875
8917,0.75
8918,0.90625
8919,0.9375
8920,0.9375
8921,0.625
8922,0.875
8923,0.875
8924,0.96875
8925,0.78125
8926,0.78125
8927,0.875
8928,0.84375
8929,0.8125
8930,0.75
8931,0.78125
8932,0.875
8933,0.84375
8934,0.65625
8935,0.6875
8936,0.84375
8937,0.875
8938,0.78125
8939,0.71875
8940,0.84375
8941,0.9375
8942,0.875
8943,0.84375
8944,0.84375
8945,0.6875
8946,0.84375
8947,0.875
8948,0.78125
8949,0.84375
8950,0.59375
8951,0.625
8952,0.59375
8953,0.5625
8954,0.71875
8955,0.59375
8956,0.65625
8957,0.5625
8958,0.75
8959,0.6875
8960,0.84375
8961,0.78125
8962,0.75
8963,0.875
8964,0.8125
8965,0.90625
8966,0.65625
8967,0.8125
8968,0.96875
8969,0.875
8970,0.75
8971,0.78125
8972,0.84375
8973,0.90625
8974,0.875
8975,0.78125
8976,0.8125
8977,0.75
8978,0.84375
8979,0.8125
8980,0.8125
8981,0.90625
8982,0.8125
8983,0.8125
8984,0.90625
8985,0.75
8986,0.71875
8987,0.875
8988,0.78125
8989,0.78125
8990,0.8125
8991,0.6875
8992,0.84375
8993,0.625
8994,0.8125
8995,0.71875
8996,0.78125
8997,0.8125
8998,0.8125
8999,0.8125
9000,0.71875
9001,0.84375
9002,0.8125
9003,0.84375
9004,0.71875
9005,0.71875
9006,0.8125
9007,0.8125
9008,0.875
9009,0.625
9010,0.84375
9011,0.84375
9012,0.71875
9013,0.78125
9014,0.875
9015,0.78125
9016,0.75
9017,0.875
9018,0.90625
9019,0.8125
9020,0.78125
9021,0.84375
9022,0.8125
9023,0.75
9024,0.8125
9025,0.59375
9026,0.8125
9027,0.65625
9028,0.6875
9029,0.625
9030,0.8125
9031,0.8125
9032,0.75
9033,0.8125
9034,0.78125
9035,0.78125
9036,0.8125
9037,0.9375
9038,0.71875
9039,0.78125
9040,0.75
9041,0.90625
9042,0.8125
9043,0.875
9044,0.84375
9045,0.8125
9046,0.78125
9047,0.65625
9048,0.96875
9049,0.71875
9050,0.84375
9051,0.75
9052,0.65625
9053,0.71875
9054,0.8125
9055,0.6875
9056,0.75
9057,0.8125
9058,0.84375
9059,0.6875
9060,0.84375
9061,0.8125
9062,0.8125
9063,0.75
9064,0.78125
9065,0.9375
9066,0.78125
9067,0.71875
9068,0.875
9069,0.84375
9070,0.71875
9071,0.8125
9072,0.84375
9073,0.75
9074,0.6875
9075,0.71875
9076,0.84375
9077,0.78125
9078,0.875
9079,0.8125
9080,0.84375
9081,0.90625
9082,0.78125
9083,0.90625
9084,0.8125
9085,0.71875
9086,0.8125
9087,0.84375
9088,0.8125
9089,0.8125
9090,0.71875
9091,0.75
9092,0.84375
9093,0.875
9094,0.84375
9095,0.90625
9096,0.9375
9097,0.875
9098,0.75
9099,0.84375
9100,0.78125
9101,0.84375
9102,0.59375
9103,0.78125
9104,0.8125
9105,0.84375
9106,0.8125
9107,0.78125
9108,0.78125
9109,0.84375
9110,0.65625
9111,0.84375
9112,0.875
9113,0.8125
9114,0.8125
9115,0.71875
9116,0.9375
9117,0.75
9118,0.6875
9119,0.8125
9120,0.9375
9121,0.90625
9122,0.84375
9123,0.84375
9124,0.5625
9125,0.75
9126,0.875
9127,0.78125
9128,0.8125
9129,0.84375
9130,0.84375
9131,0.6875
9132,0.8125
9133,0.875
9134,0.78125
9135,0.875
9136,0.875
9137,0.90625
